architecture,board_slot_width,bus_interface,chip_package,display_connectors,double_float_performance,foundry,generation,half_float_performance,manufacturer,memory_type,name,pixel_rate,power_connectors,price,ray_tracing_cores,release_date,render_output_processors,shading_units,single_float_performance,streaming_multiprocessors,tensor_cores,texture_mapping_units,texture_rate
Curie,Dual-slot,PCIe 1.0 x16,,"2x DVI, 1x S-Video",,TSMC,Quadro FX Curie(x500),,NVIDIA,DDR2,Quadro FX 5500,10.4,1x 6-pin,0,0,2006-04-20,16,0,,0,0,24,15.6
Curie,Triple-slot,PCIe 1.0 x16,,"3x DVI, 1x S-Video",,TSMC,Quadro FX Curie(x500),,NVIDIA,GDDR3,Quadro FX 5500 SDI,10.4,1x 6-pin,0,0,2006-04-20,16,0,,0,0,24,15.6
Curie,,PCIe 1.0 x16,BGA-820,,,TSMC,Quadro FX Mobile(x500M),,NVIDIA,GDDR3,Quadro FX 550M,3.6,,0,0,2006-03-13,8,0,,0,0,12,5.4
Curie,Single-slot,PCIe 1.0 x16,BGA-820,"2x DVI, 1x S-Video",,TSMC,Quadro FX Tesla(x600),,NVIDIA,GDDR3,Quadro FX 560,2.8,None,0,0,2006-04-20,8,0,,0,0,12,4.2
Curie,IGP,PCIe 1.0 x16,BGA-533,,,TSMC,NVS Mobile,,NVIDIA,DDR,Quadro NVS 110M,0.6,None,0,0,2006-06-01,2,0,,0,0,4,1.2
Curie,MXM Module,MXM-III,BGA-820,,,TSMC,NVS Mobile,,NVIDIA,DDR2,Quadro NVS 120M,0.9,None,0,0,2006-06-01,2,0,,0,0,4,1.8
Curie,Single-slot,PCIe 1.0 x16,,1x DMS-59,,TSMC,Quadro NVS,,NVIDIA,DDR2,Quadro NVS 285,0.55,None,0,0,2006-06-06,2,0,,0,0,4,1.1
Curie,,PCIe 1.0 x16,BGA-820,,,TSMC,NVS Mobile,,NVIDIA,GDDR3,Quadro NVS 300M,4.0,None,0,0,2006-05-24,8,0,,0,0,8,4.0
Curie,Single-slot,PCIe 1.0 x1,BGA-825,2x DMS-59,,TSMC,Quadro NVS,,NVIDIA,GDDR3,Quadro NVS 440 PCIe x1,1.0,None,0,0,2006-02-14,4,0,,0,0,8,2.0
Curie,Single-slot,PCIe 1.0 x16,BGA-825,2x DMS-59,,TSMC,Quadro NVS,,NVIDIA,GDDR3,Quadro NVS 440 PCIe x16,1.0,None,0,0,2006-02-14,4,0,,0,0,8,2.0
Curie,,PCIe 1.0 x16,,,,TSMC,NVS Mobile,,NVIDIA,GDDR3,Quadro NVS 510M,7.2,None,0,0,2006-08-21,16,0,,0,0,24,10.8
Ultra-Threaded SE,Dual-slot,PCIe 1.0 x16,,"2x DVI, 1x S-Video",,TSMC,FireStream,,AMD,GDDR3,Stream Processor,9.504,1x 6-pin,0,0,2006-01-01,16,0,,0,0,16,9.504
Generation 4.0,IGP,FSB,,,,Intel,GMA Graphics(GMA 3000 IGP),,Intel,System Shared,GMA 3000,2.668,,0,0,2006-06-01,4,0,,0,0,4,2.668
Generation 4.0,IGP,FSB,,,,Intel,GMA Graphics(GMA 3000 IGP),,Intel,System Shared,GMA X3000,2.668,,0,0,2006-06-01,4,0,,0,0,4,2.668
Ultra-Threaded SE,Single-slot,PCIe 1.0 x16,,1x DVI,,TSMC,All-In-Wonder(X1),,ATI,GDDR3,All-In-Wonder X1900,8.0,1x 6-pin,0,0,2006-01-13,16,0,,0,0,16,8.0
R300,Single-slot,PCIe 1.0 x16,,1x DMS-59,,TSMC,FireMV Multi-View(2000),,ATI,DDR,FireMV 2200,1.296,None,0,0,2006-01-01,4,0,,0,0,4,1.296
Rage 7,Single-slot,PCI,,1x DMS-59,,UMC,FireMV Multi-View(2000),,ATI,DDR,FireMV 2200 PCI,0.96,None,0,0,2006-01-01,4,0,,0,0,4,0.96
Ultra-Threaded SE,,PCIe 1.0 x16,,,,TSMC,Mobility FireGL(V5xxx),,ATI,GDDR3,Mobility FireGL V5200,5.1,,0,0,2006-02-01,12,0,,0,0,12,5.1
Ultra-Threaded SE,,PCIe 1.0 x16,,,,TSMC,M5x(Mobility X1),,ATI,DDR,Mobility Radeon X1300,1.568,,0,0,2006-01-19,4,0,,0,0,4,1.568
Ultra-Threaded SE,,PCIe 1.0 x16,,,,UMC,M6x(Mobility X1),,ATI,DDR2,Mobility Radeon X1350,1.676,,0,0,2006-09-18,4,0,,0,0,4,1.676
Ultra-Threaded SE,,PCIe 1.0 x16,,,,TSMC,M5x(Mobility X1),,ATI,DDR2,Mobility Radeon X1400,1.78,,0,0,2006-01-19,4,0,,0,0,4,1.78
Ultra-Threaded SE,,PCIe 1.0 x16,,,,UMC,M6x(Mobility X1),,ATI,DDR2,Mobility Radeon X1450,2.2,,0,0,2006-09-18,4,0,,0,0,4,2.2
Ultra-Threaded SE,,PCIe 1.0 x16,,,,TSMC,M5x(Mobility X1),,ATI,GDDR3,Mobility Radeon X1600,1.8,,0,0,2006-02-01,4,0,,0,0,4,1.8
Ultra-Threaded SE,,PCIe 1.0 x16,,,,TSMC,M6x(Mobility X1),,ATI,GDDR3,Mobility Radeon X1700,1.9,,0,0,2006-02-01,4,0,,0,0,4,1.9
Ultra-Threaded SE,MXM Module,MXM-III,,,,TSMC,M5x(Mobility X1),,ATI,GDDR3,Mobility Radeon X1800,5.4,,0,0,2006-03-01,12,0,,0,0,12,5.4
Ultra-Threaded SE,,PCIe 1.0 x16,,,,TSMC,M5x(Mobility X1),,ATI,GDDR3,Mobility Radeon X1800 XT,8.64,,0,0,2006-03-01,16,0,,0,0,16,8.64
R400,Single-slot,PCIe 1.0 x16,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R400 PCIe(X1050),,ATI,DDR,Radeon X1050,3.2,None,0,0,2008-01-25,8,0,,0,0,8,3.2
R300,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R300(X1050),,ATI,DDR,Radeon X1050 AGP,1.0,None,0,0,2007-11-25,4,0,,0,0,4,1.0
Ultra-Threaded SE,Single-slot,PCIe 1.0 x16,,"1x DVI, 1x S-Video",,TSMC,Radeon R500 PCIe(X1300),,ATI,DDR2,Radeon X1300 CE,1.4,None,0,0,2006-10-27,4,0,,0,0,4,1.4
Ultra-Threaded SE,Single-slot,PCIe 1.0 x16,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R500 PCIe(X1300),,ATI,DDR2,Radeon X1300 XT,2.0,None,0,0,2006-08-12,4,0,,0,0,4,2.0
Ultra-Threaded SE,Single-slot,AGP 8x,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R500 AGP(X1300),,ATI,GDDR3,Radeon X1300 XT AGP,2.0,None,0,0,2006-08-12,4,0,,0,0,4,2.0
Ultra-Threaded SE,Single-slot,PCIe 1.0 x16,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R500 PCIe(X1650),,ATI,GDDR3,Radeon X1650 PRO,2.4,None,0,0,2007-02-01,4,0,,0,0,4,2.4
Ultra-Threaded SE,Single-slot,AGP 8x,,"2x DVI, 1x S-Video",,TSMC,Radeon R500 AGP(X1650),,ATI,GDDR3,Radeon X1650 PRO AGP,2.4,1x Molex,0,0,2006-10-15,4,0,,0,0,4,2.4
Ultra-Threaded SE,Single-slot,PCIe 1.0 x16,,"2x DVI, 1x S-Video",,TSMC,Radeon R500 PCIe(X1650),,ATI,GDDR3,Radeon X1650 XT,4.2,None,0,0,2006-10-30,8,0,,0,0,8,4.2
Ultra-Threaded SE,Single-slot,AGP 8x,,"2x DVI, 1x S-Video",,TSMC,Radeon R500 AGP(X1650),,ATI,GDDR3,Radeon X1650 XT AGP,4.32,None,0,0,2006-10-30,8,0,,0,0,8,4.32
Ultra-Threaded SE,Single-slot,PCIe 1.0 x16,,2x DVI,,TSMC,Radeon R500 PCIe(X1650),,ATI,GDDR3,Radeon X1650 XT Dual,4.2,1x 6-pin,0,0,2006-10-30,8,0,,0,0,8,4.2
Ultra-Threaded SE,Single-slot,PCIe 1.0 x16,,"2x DVI, 1x S-Video",,TSMC,Radeon R500 PCIe(X1800),,ATI,GDDR3,Radeon X1800 GTO,6.0,1x 6-pin,0,0,2006-03-01,12,0,,0,0,12,6.0
Ultra-Threaded SE,Single-slot,PCIe 1.0 x16,,"2x DVI, 1x S-Video",,TSMC,Radeon R500 PCIe(X1800),,ATI,GDDR3,Radeon X1800 GTO2,6.0,,0,0,2006-03-01,12,0,,0,0,12,6.0
Ultra-Threaded SE,Dual-slot,PCIe 1.0 x16,,"2x DVI, 1x S-Video",,TSMC,Radeon R500 PCIe(X1900),,ATI,GDDR3,Radeon X1900 CrossFire Edition,10.0,1x 6-pin,0,0,2006-01-24,16,0,,0,0,16,10.0
Ultra-Threaded SE,Single-slot,PCIe 1.0 x16,,"2x DVI, 1x S-Video",,TSMC,Radeon R500 PCIe(X1900),,ATI,GDDR3,Radeon X1900 G5 Mac Edition,6.9,1x 6-pin,0,0,2006-11-06,12,0,,0,0,12,6.9
Ultra-Threaded SE,Single-slot,PCIe 1.0 x16,,"2x DVI, 1x S-Video",,TSMC,Radeon R500 PCIe(X1900),,ATI,GDDR3,Radeon X1900 GT,6.9,1x 6-pin,0,0,2006-05-01,12,0,,0,0,12,6.9
Ultra-Threaded SE,Dual-slot,PCIe 1.0 x16,,"2x DVI, 1x S-Video",,TSMC,Radeon R500 PCIe(X1900),,ATI,GDDR3,Radeon X1900 XT,10.0,1x 6-pin,0,0,2006-01-24,16,0,,0,0,16,10.0
Ultra-Threaded SE,Dual-slot,PCIe 1.0 x16,,"2x DVI, 1x S-Video",,TSMC,Radeon R500 PCIe(X1900),,ATI,GDDR3,Radeon X1900 XTX,10.4,1x 6-pin,0,0,2006-01-24,16,0,,0,0,16,10.4
Ultra-Threaded SE,Dual-slot,PCIe 1.0 x16,,"1x DVI, 1x VHDCI",,TSMC,Radeon R500 PCIe(X1950),,ATI,GDDR4,Radeon X1950 CrossFire Edition,10.4,1x 6-pin,0,0,2006-09-10,16,0,,0,0,16,10.4
Ultra-Threaded SE,Single-slot,PCIe 1.0 x16,,"2x DVI, 1x S-Video",,TSMC,Radeon R500 PCIe(X1950),,ATI,GDDR3,Radeon X1950 PRO,6.9,1x 6-pin,0,0,2006-10-01,12,0,,0,0,12,6.9
Ultra-Threaded SE,Single-slot,AGP 8x,,"2x DVI, 1x S-Video",,TSMC,Radeon R500 AGP(X1950),,ATI,GDDR3,Radeon X1950 PRO AGP,6.9,2x Molex,0,0,2006-10-25,12,0,,0,0,12,6.9
Ultra-Threaded SE,Dual-slot,PCIe 1.0 x16,,"2x DVI, 1x S-Video",,TSMC,Radeon R500 PCIe(X1950),,ATI,GDDR3,Radeon X1950 XT,10.0,1x 6-pin,0,0,2006-10-17,16,0,,0,0,16,10.0
Ultra-Threaded SE,Dual-slot,AGP 8x,,"2x DVI, 1x S-Video",,TSMC,Radeon R500 AGP(X1950),,ATI,GDDR3,Radeon X1950 XT AGP,10.0,1x 6-pin,0,0,2006-10-17,16,0,,0,0,16,10.0
Ultra-Threaded SE,Dual-slot,PCIe 1.0 x16,,"2x DVI, 1x S-Video",,TSMC,Radeon R500 PCIe(X1950),,ATI,GDDR4,Radeon X1950 XTX,10.4,1x 6-pin,0,0,2006-10-17,16,0,,0,0,16,10.4
R300,Single-slot,PCIe 1.0 x16,,"1x DVI, 1x VGA, 1x S-Video",,TSMC,Radeon R300(X300),,ATI,DDR,Radeon X300 SE HyperMemory,1.3,,0,0,2006-10-25,4,0,,0,0,4,1.3
R400,Dual-slot,PCIe 1.0 x16,,"1x DVI, 1x DMS-59",,TSMC,Radeon R400 PCIe(X850),,ATI,GDDR3,Radeon X850 CrossFire Edition,8.32,1x 6-pin,0,0,2006-09-10,16,0,,0,0,16,8.32
R300,IGP,PCIe 1.0 x16,FCBGA-465,,,TSMC,Radeon IGP(Xpress 1100 Mobile),,ATI,System Shared,Radeon Xpress 1150 Mobile IGP,0.8,None,0,0,2006-05-23,2,0,,0,0,2,0.8
Ultra-Threaded SE,,,,,,NEC,Console GPU(Nintendo),,ATI,GDDR3,Wii GPU,0.972,,0,0,2006-11-19,4,0,,0,0,4,0.972
Parhelia,Single-slot,PCIe 1.0 x16,,2x DVI,,UMC,Parhelia,,Matrox,DDR,Parhelia APVe,0.5,None,0,0,2006-06-14,2,0,,0,0,8,2.0
Curie,IGP,PCI,,,,,GeForce 7 IGP,,NVIDIA,System Shared,GeForce 7050 + nForce 620i,1.26,,0,0,2007-10-04,2,0,,0,0,2,1.26
Curie,IGP,PCI,,,,,GeForce 7 IGP,,NVIDIA,System Shared,GeForce 7050 + nForce 630i,1.26,,0,0,2007-10-04,2,0,,0,0,2,1.26
Curie,IGP,PCI,,,,,GeForce 7 IGP,,NVIDIA,System Shared,GeForce 7100 + nForce 630i,1.2,,0,0,2007-10-04,2,0,,0,0,2,1.2
Curie,IGP,PCI,,,,,GeForce 7 IGP,,NVIDIA,System Shared,GeForce 7150 + nForce 630i,1.26,,0,0,2007-11-16,2,0,,0,0,2,1.26
Curie,IGP,PCIe 1.0 x16,,,,,GeForce 7M IGP(7000M),,NVIDIA,System Shared,GeForce 7150M + nForce 630M,0.85,,0,0,2007-11-16,2,0,,0,0,2,0.85
Curie,Single-slot,AGP 8x,BGA-820,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce 7 AGP(7600),,NVIDIA,GDDR3,GeForce 7600 GT AGP,4.48,1x Molex,0,0,2007-01-08,8,0,,0,0,12,6.72
Curie,Single-slot,AGP 8x,,"2x DVI, 1x S-Video",,TSMC,GeForce 7 AGP(7900),,NVIDIA,GDDR3,GeForce 7950 GT AGP,8.0,1x Molex,0,0,2007-04-02,16,0,,0,0,24,12.0
Tesla,IGP,PCI,,"1x DVI, 1x VGA, 1x S-Video",,,GeForce 8 IGP,,NVIDIA,System Shared,GeForce 8100 + nForce 720a,2.0,,0,0,2007-04-17,4,16,38.4,2,0,8,4.0
Tesla,IGP,PCI,,"1x DVI, 1x VGA, 1x S-Video",,,GeForce 8 IGP,,NVIDIA,System Shared,GeForce 8200,2.0,,0,0,2007-04-17,4,16,38.4,2,0,8,4.0
Tesla,IGP,PCI,,"1x DVI, 1x VGA, 1x S-Video",,,GeForce 8 IGP,,NVIDIA,System Shared,GeForce 8300,2.0,,0,0,2007-04-17,4,16,48.0,2,0,8,4.0
Tesla,Single-slot,PCIe 1.0 x16,BGA-533,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce 8(8300),,NVIDIA,DDR2,GeForce 8300 GS,1.836,None,0,0,2007-04-17,4,8,14.69,1,0,8,3.672
Tesla,Single-slot,PCIe 2.0 x16,BGA-533,"1x DVI, 1x VGA, 1x S-Video",,UMC,GeForce 8(8400),,NVIDIA,DDR2,GeForce 8400,2.16,None,0,0,2007-12-04,4,8,20.8,1,0,4,2.16
Tesla,Single-slot,PCIe 1.0 x16,BGA-533,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce 8(8400),,NVIDIA,DDR2,GeForce 8400 GS,1.836,None,0,0,2007-04-17,4,16,29.38,2,0,8,3.672
Tesla,Single-slot,PCI,BGA-533,"1x S-Video, 1x DMS-59",,UMC,GeForce 8(8400),,NVIDIA,DDR2,GeForce 8400 GS PCI,2.268,None,0,0,2007-12-04,4,8,22.4,1,0,4,2.268
Tesla 2.0,Single-slot,PCI,BGA-533,"1x DVI, 1x HDMI, 1x VGA",,TSMC,GeForce 8(8400),,NVIDIA,DDR3,GeForce 8400 GS PCI Rev. 2,2.08,None,0,0,2007-04-17,4,16,39.36,2,0,8,4.16
Tesla,Single-slot,PCIe 2.0 x16,BGA-533,"1x DVI, 1x VGA, 1x S-Video",,UMC,GeForce 8(8400),,NVIDIA,DDR2,GeForce 8400 GS Rev. 2,2.268,None,0,0,2007-12-04,4,8,22.4,1,0,4,2.268
Tesla,IGP,PCIe 1.0 x16,BGA-820,,,TSMC,GeForce 8M(8000M),,NVIDIA,GDDR3,GeForce 8400M G,1.6,None,0,0,2007-05-09,4,8,12.8,1,0,8,3.2
Tesla,MXM Module,MXM-I,BGA-533,,,TSMC,GeForce 8M(8000M),,NVIDIA,DDR2,GeForce 8400M GS,1.6,None,0,0,2007-05-09,4,16,25.6,2,0,8,3.2
Tesla,MXM Module,PCIe 1.0 x16,BGA-533,,,TSMC,GeForce 8M(8000M),,NVIDIA,GDDR3,GeForce 8400M GT,1.8,None,0,0,2007-05-09,4,16,28.8,2,0,8,3.6
Tesla,Single-slot,PCIe 1.0 x16,BGA-820,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce 8(8500),,NVIDIA,GDDR3,GeForce 8500 GT,1.836,None,0,0,2007-04-17,4,16,29.38,2,0,8,3.672
Tesla,Single-slot,PCIe 1.0 x16,BGA-820,"1x DVI, 1x VGA, 1x S-Video",,TSMC,GeForce 8(8600),,NVIDIA,DDR2,GeForce 8600 GS,4.32,None,0,0,2007-04-17,8,16,38.08,2,0,8,4.32
Tesla,Single-slot,PCIe 1.0 x16,BGA-820,"2x DVI, 1x S-Video",,TSMC,GeForce 8(8600),,NVIDIA,GDDR3,GeForce 8600 GT,4.32,None,0,0,2007-04-17,8,32,76.16,4,0,16,8.64
Tesla,Single-slot,PCIe 1.0 x16,BGA-820,2x DVI,,TSMC,GeForce 8(8600),,NVIDIA,GDDR3,GeForce 8600 GT Mac Edition,4.8,None,0,0,2007-04-17,8,32,92.8,4,0,16,9.6
Tesla,Single-slot,PCIe 1.0 x16,BGA-820,"2x DVI, 1x S-Video",,TSMC,GeForce 8(8600),,NVIDIA,GDDR3,GeForce 8600 GTS,5.4,1x 6-pin,0,0,2007-04-17,8,32,92.8,4,0,16,10.8
Tesla,Single-slot,PCIe 1.0 x16,BGA-820,2x DVI,,TSMC,GeForce 8(8600),,NVIDIA,GDDR3,GeForce 8600 GTS Mac Edition,5.4,1x 6-pin,0,0,2007-09-21,8,32,92.8,4,0,16,10.8
Tesla,MXM Module,MXM-II,BGA-820,,,TSMC,GeForce 8M(8000M),,NVIDIA,DDR2,GeForce 8600M GS,1.8,None,0,0,2007-05-01,4,16,28.8,1,0,8,3.6
Tesla,MXM Module,MXM-II,BGA-820,,,TSMC,GeForce 8M(8000M),,NVIDIA,DDR2,GeForce 8600M GT,3.8,None,0,0,2007-12-31,8,32,60.8,4,0,16,7.6
Tesla,MXM Module,MXM-II,BGA-820,,,TSMC,GeForce 8M(8000M),,NVIDIA,GDDR3,GeForce 8600M GT Mac Edition,3.76,None,0,0,2007-10-05,8,32,60.16,4,0,16,7.52
Tesla,MXM Module,MXM-HE,BGA-820,,,TSMC,GeForce 8M(8000M),,NVIDIA,GDDR3,GeForce 8700M GT,5.0,None,0,0,2007-06-01,8,32,80.0,4,0,16,10.0
Tesla,Single-slot,PCIe 2.0 x16,FCBGA-1148,"2x DVI, 1x S-Video",,TSMC,GeForce 8(8800),,NVIDIA,GDDR3,GeForce 8800 GT,9.6,1x 6-pin,0,0,2007-10-29,16,112,336.0,14,0,56,33.6
Tesla,Dual-slot,PCIe 1.0 x16,BGA-1449,"2x DVI, 1x S-Video",,TSMC,GeForce 8(8800),,NVIDIA,GDDR3,GeForce 8800 GTS 320,10.26,1x 6-pin,0,0,2007-02-12,20,96,228.1,12,0,24,24.62
Tesla,Dual-slot,PCIe 2.0 x16,FCBGA-1148,"2x DVI, 1x S-Video",,TSMC,GeForce 8(8800),,NVIDIA,GDDR3,GeForce 8800 GTS 512,10.4,1x 6-pin,0,0,2007-12-11,16,128,416.0,16,0,64,41.6
Tesla,Dual-slot,PCIe 1.0 x16,BGA-1449,"2x DVI, 1x S-Video",,TSMC,GeForce 8(8800),,NVIDIA,GDDR3,GeForce 8800 GTS Core 112,10.0,1x 6-pin,0,0,2007-11-19,20,112,268.8,14,0,28,28.0
Tesla,Dual-slot,PCIe 1.0 x16,BGA-1449,"2x DVI, 1x S-Video",,TSMC,GeForce 8(8800),,NVIDIA,GDDR3,GeForce 8800 Ultra,14.69,2x 6-pin,0,0,2007-05-02,24,128,387.1,16,0,32,39.17
Tesla,MXM Module,MXM-HE,FCBGA-1148,,,TSMC,GeForce 8M(8000M),,NVIDIA,GDDR3,GeForce 8800M GTS,8.0,None,0,0,2007-11-01,16,64,160.0,8,0,32,16.0
Tesla,MXM Module,MXM-HE,FCBGA-1148,,,TSMC,GeForce 8M(8000M),,NVIDIA,GDDR3,GeForce 8800M GTX,8.0,None,0,0,2007-11-01,16,96,240.0,12,0,48,24.0
Tesla,IGP,PCI,,"1x DVI, 1x VGA, 1x S-Video",,,GeForce 9 IGP,,NVIDIA,System Shared,GeForce 9100,2.0,,0,0,2007-04-17,4,16,38.4,2,0,8,4.0
Tesla,IGP,PCI,BGA-1441,"1x DVI, 1x VGA, 1x S-Video",,,GeForce 9 IGP,,NVIDIA,System Shared,GeForce 9200,1.8,,0,0,2007-04-17,4,16,35.2,2,0,8,3.6
Tesla,IGP,PCI,BGA-1441,"1x DVI, 1x VGA, 1x S-Video",,,GeForce 9 IGP,,NVIDIA,System Shared,GeForce 9300 + nForce 730i,1.8,,0,0,2007-04-17,4,16,35.2,2,0,8,3.6
Tesla,IGP,PCI,BGA-1441,"1x DVI, 1x VGA, 1x S-Video",,,GeForce 9 IGP,,NVIDIA,System Shared,GeForce 9400,1.8,,0,0,2007-04-17,4,16,35.2,2,0,8,3.6
Tesla,MXM Module,MXM-HE,BGA-820,,,TSMC,Quadro FX Mobile(x600M),,NVIDIA,GDDR3,Quadro FX 1600M,5.0,None,0,0,2007-06-01,8,32,80.0,4,0,16,10.0
Tesla,Single-slot,PCIe 1.0 x16,BGA-820,"2x DVI, 1x S-Video",,TSMC,Quadro FX Tesla(x700),,NVIDIA,DDR2,Quadro FX 1700,3.68,None,0,0,2007-09-12,8,32,58.88,4,0,16,7.36
Curie,MXM Module,MXM-III,,,,TSMC,Quadro FX Mobile(x500M),,NVIDIA,GDDR3,Quadro FX 3500M,9.2,None,0,0,2007-03-01,16,0,,0,0,24,13.8
Tesla,,PCIe 1.0 x16,BGA-533,,,TSMC,Quadro FX Mobile(x600M),,NVIDIA,DDR2,Quadro FX 360M,1.6,None,0,0,2007-05-09,4,16,25.6,2,0,8,3.2
Tesla,Single-slot,PCIe 1.0 x16,BGA-820,2x DVI,,TSMC,Quadro FX Tesla(x700),,NVIDIA,DDR2,Quadro FX 370,1.44,None,0,0,2007-09-12,4,16,23.04,2,0,8,2.88
Tesla,Dual-slot,PCIe 1.0 x16,BGA-1449,"2x DVI, 1x S-Video",,TSMC,Quadro FX Tesla(x600),,NVIDIA,GDDR3,Quadro FX 4600,12.0,1x 6-pin,0,0,2007-03-05,24,96,230.4,12,0,24,24.0
Tesla,Dual-slot,PCIe 1.0 x16,BGA-1449,"2x DVI, 1x S-Video",,TSMC,Quadro FX Tesla(x600),,NVIDIA,GDDR3,Quadro FX 4600 SDI,12.0,1x 6-pin,0,0,2007-03-05,24,96,230.4,12,0,24,24.0
Tesla,IGP,PCI,BGA-1441,2x DVI,,,Quadro FX Tesla(x700),,NVIDIA,System Shared,Quadro FX 470,2.32,,0,0,2007-09-12,4,16,44.8,1,0,8,4.64
Tesla,Dual-slot,PCIe 1.0 x16,BGA-1449,"2x DVI, 1x S-Video",,TSMC,Quadro FX Tesla(x600),,NVIDIA,GDDR3,Quadro FX 5600,14.4,2x 6-pin,0,0,2007-03-05,24,128,345.6,16,0,32,38.4
Tesla,Dual-slot,PCIe 1.0 x16,BGA-1449,2x DVI,,TSMC,Quadro FX Tesla(x600),,NVIDIA,GDDR3,Quadro FX 5600 Mac Edition,14.4,2x 6-pin,0,0,2007-03-05,24,128,368.6,16,0,32,38.4
Tesla,Single-slot,PCIe 1.0 x16,BGA-820,2x DVI,,TSMC,Quadro FX Tesla(x700),,NVIDIA,DDR2,Quadro FX 570,3.68,None,0,0,2007-09-12,8,16,29.44,2,0,8,3.68
Tesla,,PCIe 1.0 x16,BGA-820,,,TSMC,Quadro FX Mobile(x700M),,NVIDIA,GDDR3,Quadro FX 570M,3.8,None,0,0,2007-06-01,8,32,60.8,4,0,16,7.6
Tesla,,PCIe 2.0 x16,BGA-533,,,TSMC,NVS Mobile,,NVIDIA,DDR2,Quadro NVS 130M,1.6,None,0,0,2007-05-09,4,8,12.8,1,0,8,3.2
Tesla,,PCIe 2.0 x16,BGA-533,,,TSMC,NVS Mobile,,NVIDIA,GDDR3,Quadro NVS 135M,1.6,None,0,0,2007-05-09,4,16,25.6,2,0,8,3.2
Tesla,,PCIe 2.0 x16,BGA-533,,,TSMC,NVS Mobile,,NVIDIA,GDDR3,Quadro NVS 140M,1.6,None,0,0,2007-05-09,4,16,25.6,2,0,8,3.2
Tesla,Single-slot,PCIe 1.0 x16,BGA-533,1x DMS-59,,TSMC,Quadro NVS,,NVIDIA,DDR2,Quadro NVS 290,1.836,None,0,0,2007-10-04,4,16,29.38,2,0,8,3.672
Tesla,MXM Module,MXM-HE,BGA-820,,,TSMC,NVS Mobile,,NVIDIA,GDDR3,Quadro NVS 320M,4.6,None,0,0,2007-06-09,8,32,73.6,4,0,16,9.2
Tesla,Dual-slot,PCIe 1.0 x16,BGA-1449,,,TSMC,Tesla(x8xx),,NVIDIA,GDDR3,Tesla C870,14.4,2x 6-pin,0,0,2007-05-02,24,128,345.6,16,0,32,38.4
Tesla,Dual-slot,PCIe 1.0 x16,BGA-1449,,,TSMC,Tesla(x8xx),,NVIDIA,GDDR3,Tesla D870,14.4,,0,0,2007-05-02,24,128,345.6,16,0,32,38.4
Tesla,Dual-slot,PCIe 1.0 x16,BGA-1449,,,TSMC,Tesla(x8xx),,NVIDIA,GDDR3,Tesla S870,14.4,,0,0,2007-05-02,24,128,345.6,16,0,32,38.4
TeraScale,Dual-slot,PCIe 2.0 x16,FCBGA-1281,"2x DVI, 1x S-Video",99.46,TSMC,FireStream,,AMD,GDDR3,FireStream 9170,12.43,1x 6-pin,0,0,2007-11-08,16,320,497.3,0,0,16,12.43
Generation 4.0,IGP,FSB,,,,Intel,GMA Graphics-M(GMA 3100 IGP),,Intel,System Shared,GMA 3100,1.6,,0,0,2007-05-09,4,0,,0,0,4,1.6
Generation 4.0,IGP,FSB,,,,Intel,GMA Graphics(GMA 3100 IGP),,Intel,System Shared,GMA 3150,0.4,,0,0,2007-05-09,1,16,12.8,0,0,2,0.8
Generation 4.0,IGP,FSB,,,,Intel,GMA Graphics-M(GMA 3100 IGP),,Intel,System Shared,GMA X3100,0.5,,0,0,2007-05-09,1,0,,0,0,8,4.0
Generation 4.0,IGP,FSB,,,,Intel,GMA Graphics(GMA 3500 IGP),,Intel,System Shared,GMA X3500,0.667,,0,0,2007-08-01,1,0,,0,0,8,5.336
Rage 6,IGP,PCI,,,,,Radeon IGP(ES),,ATI,System Shared,ES1000,0.2,,0,0,2007-10-18,1,0,,0,0,3,0.6
TeraScale,Single-slot,PCIe 1.0 x16,FCBGA-880,,,TSMC,FireGL(Vx600),,ATI,DDR2,FireGL V3600,2.4,None,0,0,2007-06-28,4,120,144.0,0,0,8,4.8
TeraScale,Single-slot,PCIe 1.0 x16,FCBGA-880,2x DVI,,TSMC,FireGL(Vx600),,ATI,GDDR4,FireGL V5600,3.2,None,0,0,2007-08-06,4,120,192.0,0,0,8,6.4
TeraScale,Dual-slot,PCIe 1.0 x16,,"2x DVI, 1x S-Video",,TSMC,FireGL(Vx600),,ATI,GDDR3,FireGL V7600,9.6,1x 8-pin,0,0,2007-08-06,16,320,384.0,0,0,16,9.6
TeraScale,Dual-slot,PCIe 2.0 x16,FCBGA-1281,"1x DVI, 1x DisplayPort, 1x S-Video",99.46,TSMC,FireGL(Vx700),,ATI,GDDR4,FireGL V7700,12.43,1x 6-pin,0,0,2007-11-19,16,320,497.3,0,0,16,12.43
